ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_days,strategy,star_rating,ccs_score,sector,exit_reason,shares,dollar_pnl,defer_count,last_defer_date,post_exit_return_5d,post_exit_return_10d,post_exit_return_20d,feat_RSI,feat_adx,feat_macd_hist,feat_bollinger_pband,feat_atr_pct,feat_vol_z20,feat_obv_z20,feat_cmf_20,feat_pos_52w,feat_ret_5d,feat_ret_20d,feat_ema_gap_20_50,feat_ema_gap_50_200,feat_volatility_contraction,feat_buy_support_count,feat_alpha_score,feat_factor_momentum,feat_factor_trend,feat_factor_volume,feat_factor_volatility,feat_factor_mean_reversion,feat_bottom_reversal_fit,feat_momentum_fit,feat_reversal_score,feat_low_prob,feat_sector,feat_in_strong_sector,feat_sector_relative_strength,feat_regime,feat_spy_close_to_ema200,feat_ccs_strategy_fit,feat_ccs_timing,feat_ccs_alpha,feat_ccs_risk,feat_ccs_confluence,feat_ccs_penalty
MA,2022-03-10,2022-03-23,313.88823717362004,334.81143679447257,0.0667,13,📉 바닥반등,★★★★★ (7.5),0.5006,Financial Services,"시간익절(12일,+8.6%)",7.964618306538141,166.65,0,,0.0549,0.0296,0.0627,36.213395605637274,31.581076972242474,-5.3864116042133325,0.15983918964802823,0.04286320485358465,-0.6441061698806606,-1.2961670077601528,-0.13861932682335784,0.24486643871122854,-0.04638326040759755,-0.12351417736280601,-0.02124695365655376,-0.006714329825453939,,2,-0.920025756696996,-0.47708370076932277,-0.2795717754989332,-0.5357627198905575,-0.9927183434408445,0.7645637950706855,7.5,4.0,6.0,,Financial Services,,-0.08867021212586543,bear,-0.0876539159212793,0.75,0.7,0.451,0.3,0.27,0.0
PM,2022-03-21,2022-04-11,77.44112944232533,83.74348068636232,0.0814,21,📉 바닥반등,★★★★★ (6.5),0.4353,Consumer Defensive,"시간익절(18일,+7.3%)",16.14129350903829,101.73,0,,0.0169,0.0187,-0.0198,39.9529784816724,43.01676343954194,-0.40960532734522426,0.32817115541189484,0.027653827547238347,0.45552264269034215,0.6091362217977909,-0.21471162047074108,0.3361513882604978,0.056599539441481106,-0.16085783006722243,-0.020469731899643177,0.025655764401590588,,3,-0.8786415095968746,-0.4361793296801443,0.22935163882089257,-0.15631823018909724,-0.9888526091095171,0.5544905241712881,6.5,4.0,6.0,,Consumer Defensive,,-0.18297194225237298,neutral,-0.026006894574757924,0.65,0.7,0.465,0.15,0.17,0.0
GM,2022-04-11,2022-04-27,37.35668222325756,36.85615198193563,-0.0134,16,📉 바닥반등,★★★★★ (6.5),0.4856,Consumer Cyclical,트레일링(-9.6%),47.009647595512455,-23.53,0,,0.0752,-0.0266,-0.0603,35.32367822538633,25.62783728143757,-0.32589467675748773,0.04381479829334937,0.04373958431446809,1.0059826803086014,-1.8746541166992048,-0.11339146767415172,0.02331586116586493,-0.08403164283945697,-0.052035894962400686,-0.06997421058563434,-0.12556311966043984,,3,-0.7864970974418113,-0.7075361077072899,-0.4628861417685296,-0.43631019076777827,-0.9022295846137381,0.82277229477841,6.5,2.0,6.0,,Consumer Cyclical,,-0.1036989981844,bull,-0.25069970433259586,0.65,0.95,0.461,0.15,0.17,0.0
BAC,2022-04-19,2022-04-27,35.391356819293314,32.73769145216913,-0.075,8,📉 바닥반등,★★★★★ (6.0),0.4868,Financial Services,손절(-7.0%),99.24030184090287,-263.35,0,,0.0648,-0.0193,-0.0119,36.99657531434359,23.37692899165478,-0.204928983424994,0.21232484147612016,0.032354890488793774,2.243637205596483,-1.2904209402631095,-0.22775288747853287,0.19308351713543798,-0.020670590325911453,-0.09440572805529446,-0.04137128100177672,-0.016689346623739488,1.393649956062509,3,-0.741922714076629,-0.6812109388335712,-0.38732414987036623,-0.3868478082216604,-0.8648225777385599,0.719593282146264,6.0,1.0,8.0,,Financial Services,,-0.02432985669568119,bear,-0.09488008174979849,0.6,0.8,0.453,0.3,0.21,0.0
NVDA,2022-04-29,2022-05-06,19.3667459020317,18.701953665624362,-0.0343,7,📉 바닥반등,★★★★★ (6.0),0.4838,Technology,트레일링(-7.3%),128.60945052112396,-85.5,0,,-0.055,-0.109,0.0027,38.10087028155488,30.48956445501043,-0.35785038481994813,0.25818479358680224,0.06658686008440036,0.17124155017787812,-1.0856265505290223,-0.2775839083098548,0.31081343616665263,-0.01986807257466383,-0.28559040716707684,-0.07279944066157598,-0.005578058224742856,1.9158906241070452,2,-0.6601922499127755,-0.718918614605876,-0.3085015418217453,-0.5169206857729205,-0.9955507397020543,0.6634759093123845,6.0,1.0,6.5,,Technology,,-0.18191494622383414,bear,-0.16025336206829877,0.6,0.7,0.418,0.4,0.18,0.0
FCX,2022-05-10,2022-05-13,34.56473190410666,32.80960331479391,-0.0508,3,📉 바닥반등,★★★★★ (6.0),0.5198,Basic Materials,트레일링(-6.3%),69.58676813349449,-122.13,0,,0.0443,0.1404,0.069,25.514474145132823,30.316113793049876,-0.6943911443684057,0.05624768699096014,0.060328155319369435,1.5281796978918927,-1.867806317930087,-0.24493226094893153,0.24595159142266929,-0.11597835171649207,-0.2723843183317831,-0.04434557401984169,0.06826611109050508,1.4506289270894424,3,-0.46218213929801377,-0.6082189480499159,0.12042470657548796,-0.4998601284808346,-0.905526373249125,0.9151099031687844,6.0,2.0,5.5,,Basic Materials,,-0.05582181163934352,bear,-0.14518128409001368,0.6,0.85,0.508,0.4,0.11,0.0
BMY,2022-05-02,2022-05-24,63.62684347197291,64.74962934227325,0.0176,22,📈 모멘텀,★★★★★ (11.0),0.5712,Healthcare,"장기보유(21일,+1.8%)",39.14615927693598,43.95,0,,-0.0227,-0.0068,0.0129,52.35104006959299,38.85624801478513,-0.33530143152598946,0.30624317429750864,0.020377874148781165,2.6283797043036965,0.6525543848218541,0.17694759828459383,0.8999813611899479,-0.006336925126523507,0.03067211044976803,0.04168610129645416,0.09696709062488669,1.2007330666859608,4,0.14792540659343809,0.5362117633628242,0.5660725844838855,0.5917565644437108,-0.5843942837518766,0.17048740244332045,6.0,11.0,6.0,,Healthcare,,0.08046074354183272,bear,0.13906294902286012,1.0,0.7,0.657,0.3,0.27,0.0
COST,2022-05-24,2022-06-07,405.721680879821,439.25495688197157,0.0827,14,📉 바닥반등,★★★★★ (6.0),0.4923,Consumer Defensive,"시간익절(13일,+11.2%)",6.247384408589199,209.5,0,,-0.0111,0.0001,0.0762,25.969205427927292,45.34458045612793,-8.430420754198632,0.10019040450603335,0.04396828702215832,0.1830023397950202,-1.805739986386837,-0.21995007267470681,0.2323470302479478,-0.13153894399186195,-0.2429229243595279,-0.05916363072891364,0.036374472406589996,2.4027624729354167,2,-0.6071053042936256,-0.7716899521111662,-0.08858350986579167,-0.5864521953765494,-0.9998263883150912,0.8985456580672021,6.0,1.0,6.0,,Consumer Defensive,,-0.11378946946421309,bear,-0.14490757181490235,0.6,0.75,0.468,0.4,0.12,0.0
UNH,2022-05-16,2022-06-14,451.54371060803334,434.88331710575847,-0.0369,29,📉 바닥반등,★★★★★ (7.2),0.4626,Healthcare,트레일링(-7.4%),5.0562419645799785,-84.24,0,,0.0512,0.1071,0.0785,38.86877324759378,29.202370643199714,-3.689932791200304,0.19333486470177902,0.028852740404539935,-1.1417506018574852,-1.4290024629986775,-0.14476165611086453,0.624464647310563,-0.02846165731114514,-0.09240509341814107,-0.0032399271559458843,0.07515314700528229,1.563977683708904,2,-0.40158145911992754,-0.2512571808391315,0.17916478463657817,-0.5974868385622625,-0.9544854962106447,0.6935663213015726,7.25,3.25,6.0,,Healthcare,,-0.02479955318861267,bear,0.03553211053790771,0.725,0.7,0.471,0.4,0.17,0.05
F,2022-06-15,2022-06-17,9.327832821635377,8.579774119527263,-0.0802,2,📉 바닥반등,★★★★★ (6.5),0.489,Consumer Cyclical,손절(-7.9%),264.9634669266723,-198.21,0,,0.0712,-0.0036,0.1201,38.074761956857806,27.516305121291904,-0.04445964426721172,0.10606682853118043,0.04900723696921476,1.8348512983078789,-0.650148970981288,-0.008267591642132805,0.029803886897286833,-0.11208152865222698,-0.06513412089175608,-0.06591000536203735,-0.10264160131236572,1.254726448638543,3,-0.4309255153505739,-0.7201945353558059,-0.35004455008194335,-0.00859065800585379,-0.6905928045322962,0.7529597881446013,6.5,2.5,6.0,,Consumer Cyclical,,0.011525883047111232,bear,-0.22376435621835467,0.65,0.95,0.51,0.15,0.17,0.0
